Year,Suburb,Sex,Age Group,Population
06/30/2017 12:00:00 AM,Hackett    ,MALE,51-60,171
06/30/2017 12:00:00 AM,Hackett    ,MALE,60+,297
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,0-10,194
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,11-20,158
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,21-30,140
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,31-40,225
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,41-50,249
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,51-60,200
06/30/2018 12:00:00 AM,Hackett    ,FEMALE,60+,394
06/30/2018 12:00:00 AM,Hackett    ,MALE,0-10,185
06/30/2018 12:00:00 AM,Hackett    ,MALE,11-20,189
06/30/2018 12:00:00 AM,Hackett    ,MALE,21-30,110
06/30/2018 12:00:00 AM,Hackett    ,MALE,31-40,154
06/30/2018 12:00:00 AM,Hackett    ,MALE,41-50,186
06/30/2018 12:00:00 AM,Hackett    ,MALE,51-60,167
06/30/2018 12:00:00 AM,Hackett    ,MALE,60+,300
06/30/2017 12:00:00 AM,Parkes,FEMALE,0-10,0
06/30/2017 12:00:00 AM,Parkes,FEMALE,11-20,0
06/30/2017 12:00:00 AM,Parkes,FEMALE,21-30,0
06/30/2017 12:00:00 AM,Parkes,FEMALE,31-40,0
06/30/2017 12:00:00 AM,Parkes,FEMALE,41-50,0
06/30/2017 12:00:00 AM,Parkes,FEMALE,51-60,0
06/30/2017 12:00:00 AM,Parkes,FEMALE,60+,0
06/30/2017 12:00:00 AM,Parkes,MALE,0-10,0
06/30/2017 12:00:00 AM,Parkes,MALE,11-20,0
06/30/2017 12:00:00 AM,Parkes,MALE,21-30,0
06/30/2017 12:00:00 AM,Parkes,MALE,31-40,0
06/30/2017 12:00:00 AM,Parkes,MALE,41-50,0
06/30/2017 12:00:00 AM,Parkes,MALE,51-60,0
06/30/2017 12:00:00 AM,Parkes,MALE,60+,0
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,0-10,190
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,11-20,163
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,21-30,132
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,31-40,219
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,41-50,245
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,51-60,196
06/30/2019 12:00:00 AM,Hackett    ,FEMALE,60+,402
06/30/2019 12:00:00 AM,Hackett    ,MALE,0-10,180
06/30/2019 12:00:00 AM,Hackett    ,MALE,11-20,188
06/30/2019 12:00:00 AM,Hackett    ,MALE,21-30,107
06/30/2019 12:00:00 AM,Hackett    ,MALE,31-40,153
06/30/2019 12:00:00 AM,Hackett    ,MALE,41-50,185
06/30/2019 12:00:00 AM,Hackett    ,MALE,51-60,168
06/30/2019 12:00:00 AM,Hackett    ,MALE,60+,299
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,0-10,184
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,11-20,171
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,21-30,122
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,31-40,212
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,41-50,240
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,51-60,198
06/30/2020 12:00:00 AM,Hackett    ,FEMALE,60+,406
06/30/2020 12:00:00 AM,Hackett    ,MALE,0-10,177
06/30/2020 12:00:00 AM,Hackett    ,MALE,11-20,186
06/30/2020 12:00:00 AM,Hackett    ,MALE,21-30,103
06/30/2020 12:00:00 AM,Hackett    ,MALE,31-40,149
06/30/2020 12:00:00 AM,Hackett    ,MALE,41-50,186
06/30/2020 12:00:00 AM,Hackett    ,MALE,51-60,162
06/30/2020 12:00:00 AM,Hackett    ,MALE,60+,306
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,0-10,240
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,11-20,186
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,21-30,558
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,31-40,402
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,41-50,296
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,51-60,334
06/30/2015 12:00:00 AM,Lyneham    ,FEMALE,60+,453
06/30/2015 12:00:00 AM,Lyneham    ,MALE,0-10,233
06/30/2015 12:00:00 AM,Lyneham    ,MALE,11-20,177
06/30/2015 12:00:00 AM,Lyneham    ,MALE,21-30,596
06/30/2015 12:00:00 AM,Lyneham    ,MALE,31-40,416
06/30/2015 12:00:00 AM,Lyneham    ,MALE,41-50,295
06/30/2015 12:00:00 AM,Lyneham    ,MALE,51-60,302
06/30/2015 12:00:00 AM,Lyneham    ,MALE,60+,402
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,0-10,247
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,11-20,199
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,21-30,549
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,31-40,404
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,41-50,295
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,51-60,333
06/30/2016 12:00:00 AM,Lyneham    ,FEMALE,60+,473
06/30/2016 12:00:00 AM,Lyneham    ,MALE,0-10,238
06/30/2016 12:00:00 AM,Lyneham    ,MALE,11-20,183
06/30/2016 12:00:00 AM,Lyneham    ,MALE,21-30,609
06/30/2016 12:00:00 AM,Lyneham    ,MALE,31-40,417
06/30/2016 12:00:00 AM,Lyneham    ,MALE,41-50,299
06/30/2016 12:00:00 AM,Lyneham    ,MALE,51-60,303
06/30/2016 12:00:00 AM,Lyneham    ,MALE,60+,416
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,0-10,244
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,11-20,212
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,21-30,542
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,31-40,410
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,41-50,298
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,51-60,334
06/30/2017 12:00:00 AM,Lyneham    ,FEMALE,60+,495
06/30/2017 12:00:00 AM,Lyneham    ,MALE,0-10,245
06/30/2017 12:00:00 AM,Lyneham    ,MALE,11-20,194
06/30/2017 12:00:00 AM,Lyneham    ,MALE,21-30,605
06/30/2017 12:00:00 AM,Lyneham    ,MALE,31-40,424
06/30/2017 12:00:00 AM,Lyneham    ,MALE,41-50,295
06/30/2017 12:00:00 AM,Lyneham    ,MALE,51-60,304
06/30/2017 12:00:00 AM,Lyneham    ,MALE,60+,436
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,0-10,243
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,11-20,222
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,21-30,537
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,31-40,421
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,41-50,300
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,51-60,337
06/30/2018 12:00:00 AM,Lyneham    ,FEMALE,60+,511
06/30/2018 12:00:00 AM,Lyneham    ,MALE,0-10,263
06/30/2018 12:00:00 AM,Lyneham    ,MALE,11-20,191
06/30/2018 12:00:00 AM,Lyneham    ,MALE,21-30,608
06/30/2018 12:00:00 AM,Lyneham    ,MALE,31-40,432
06/30/2018 12:00:00 AM,Lyneham    ,MALE,41-50,298
06/30/2018 12:00:00 AM,Lyneham    ,MALE,51-60,305
06/30/2018 12:00:00 AM,Lyneham    ,MALE,60+,450
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,0-10,245
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,11-20,232
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,21-30,531
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,31-40,426
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,41-50,309
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,51-60,337
06/30/2019 12:00:00 AM,Lyneham    ,FEMALE,60+,529
06/30/2019 12:00:00 AM,Lyneham    ,MALE,0-10,272
06/30/2019 12:00:00 AM,Lyneham    ,MALE,11-20,198
06/30/2019 12:00:00 AM,Lyneham    ,MALE,21-30,605
06/30/2019 12:00:00 AM,Lyneham    ,MALE,31-40,440
06/30/2019 12:00:00 AM,Lyneham    ,MALE,41-50,299
06/30/2019 12:00:00 AM,Lyneham    ,MALE,51-60,313
06/30/2019 12:00:00 AM,Lyneham    ,MALE,60+,463
06/30/2018 12:00:00 AM,Parkes,FEMALE,0-10,0
06/30/2018 12:00:00 AM,Parkes,FEMALE,11-20,0
06/30/2018 12:00:00 AM,Parkes,FEMALE,21-30,0
06/30/2018 12:00:00 AM,Parkes,FEMALE,31-40,0
06/30/2018 12:00:00 AM,Parkes,FEMALE,41-50,0
06/30/2018 12:00:00 AM,Parkes,FEMALE,51-60,0
06/30/2018 12:00:00 AM,Parkes,FEMALE,60+,0
06/30/2018 12:00:00 AM,Parkes,MALE,0-10,0
06/30/2018 12:00:00 AM,Parkes,MALE,11-20,0
06/30/2018 12:00:00 AM,Parkes,MALE,21-30,0
06/30/2018 12:00:00 AM,Parkes,MALE,31-40,0
06/30/2018 12:00:00 AM,Parkes,MALE,41-50,0
06/30/2018 12:00:00 AM,Parkes,MALE,51-60,0
06/30/2018 12:00:00 AM,Parkes,MALE,60+,0
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,0-10,252
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,11-20,238
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,21-30,525
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,31-40,431
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,41-50,314
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,51-60,341
06/30/2020 12:00:00 AM,Lyneham    ,FEMALE,60+,548
06/30/2020 12:00:00 AM,Lyneham    ,MALE,0-10,281
06/30/2020 12:00:00 AM,Lyneham    ,MALE,11-20,205
06/30/2020 12:00:00 AM,Lyneham    ,MALE,21-30,598
06/30/2020 12:00:00 AM,Lyneham    ,MALE,31-40,443
06/30/2020 12:00:00 AM,Lyneham    ,MALE,41-50,309
06/30/2020 12:00:00 AM,Lyneham    ,MALE,51-60,322
06/30/2020 12:00:00 AM,Lyneham    ,MALE,60+,476
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,0-10,351
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,11-20,307
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,21-30,531
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,31-40,446
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,41-50,413
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,51-60,359
06/30/2015 12:00:00 AM,O'Connor   ,FEMALE,60+,464
06/30/2015 12:00:00 AM,O'Connor   ,MALE,0-10,378
06/30/2015 12:00:00 AM,O'Connor   ,MALE,11-20,295
06/30/2015 12:00:00 AM,O'Connor   ,MALE,21-30,509
06/30/2015 12:00:00 AM,O'Connor   ,MALE,31-40,394
06/30/2015 12:00:00 AM,O'Connor   ,MALE,41-50,418
06/30/2015 12:00:00 AM,O'Connor   ,MALE,51-60,363
06/30/2015 12:00:00 AM,O'Connor   ,MALE,60+,392
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,0-10,357
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,11-20,309
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,21-30,524
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,31-40,440
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,41-50,426
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,51-60,356
06/30/2016 12:00:00 AM,O'Connor   ,FEMALE,60+,473
06/30/2016 12:00:00 AM,O'Connor   ,MALE,0-10,381
06/30/2016 12:00:00 AM,O'Connor   ,MALE,11-20,309
06/30/2016 12:00:00 AM,O'Connor   ,MALE,21-30,504
06/30/2016 12:00:00 AM,O'Connor   ,MALE,31-40,392
06/30/2016 12:00:00 AM,O'Connor   ,MALE,41-50,417
06/30/2016 12:00:00 AM,O'Connor   ,MALE,51-60,377
06/30/2016 12:00:00 AM,O'Connor   ,MALE,60+,395
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,0-10,367
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,11-20,310
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,21-30,512
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,31-40,442
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,41-50,433
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,51-60,362
06/30/2017 12:00:00 AM,O'Connor   ,FEMALE,60+,478
06/30/2017 12:00:00 AM,O'Connor   ,MALE,0-10,380
06/30/2017 12:00:00 AM,O'Connor   ,MALE,11-20,319
06/30/2017 12:00:00 AM,O'Connor   ,MALE,21-30,501
06/30/2017 12:00:00 AM,O'Connor   ,MALE,31-40,392
06/30/2017 12:00:00 AM,O'Connor   ,MALE,41-50,426
06/30/2017 12:00:00 AM,O'Connor   ,MALE,51-60,372
06/30/2017 12:00:00 AM,O'Connor   ,MALE,60+,405
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,0-10,372
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,11-20,323
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,21-30,493
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,31-40,437
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,41-50,435
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,51-60,375
06/30/2018 12:00:00 AM,O'Connor   ,FEMALE,60+,487
06/30/2018 12:00:00 AM,O'Connor   ,MALE,0-10,386
06/30/2018 12:00:00 AM,O'Connor   ,MALE,11-20,322
06/30/2018 12:00:00 AM,O'Connor   ,MALE,21-30,494
06/30/2018 12:00:00 AM,O'Connor   ,MALE,31-40,400
06/30/2018 12:00:00 AM,O'Connor   ,MALE,41-50,417
06/30/2018 12:00:00 AM,O'Connor   ,MALE,51-60,376
06/30/2018 12:00:00 AM,O'Connor   ,MALE,60+,421
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,0-10,372
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,11-20,331
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,21-30,483
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,31-40,435
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,41-50,437
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,51-60,383
06/30/2019 12:00:00 AM,O'Connor   ,FEMALE,60+,501
06/30/2019 12:00:00 AM,O'Connor   ,MALE,0-10,393
06/30/2019 12:00:00 AM,O'Connor   ,MALE,11-20,325
06/30/2019 12:00:00 AM,O'Connor   ,MALE,21-30,486
06/30/2019 12:00:00 AM,O'Connor   ,MALE,31-40,404
06/30/2019 12:00:00 AM,O'Connor   ,MALE,41-50,419
06/30/2019 12:00:00 AM,O'Connor   ,MALE,51-60,374
06/30/2019 12:00:00 AM,O'Connor   ,MALE,60+,436
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,0-10,376
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,11-20,339
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,21-30,470
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,31-40,432
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,41-50,437
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,51-60,382
06/30/2020 12:00:00 AM,O'Connor   ,FEMALE,60+,524
06/30/2020 12:00:00 AM,O'Connor   ,MALE,0-10,394
06/30/2020 12:00:00 AM,O'Connor   ,MALE,11-20,333
06/30/2020 12:00:00 AM,O'Connor   ,MALE,21-30,480
06/30/2020 12:00:00 AM,O'Connor   ,MALE,31-40,405
06/30/2020 12:00:00 AM,O'Connor   ,MALE,41-50,418
06/30/2020 12:00:00 AM,O'Connor   ,MALE,51-60,371
06/30/2020 12:00:00 AM,O'Connor   ,MALE,60+,457
06/30/2019 12:00:00 AM,Parkes,FEMALE,0-10,0
06/30/2019 12:00:00 AM,Parkes,FEMALE,11-20,0
06/30/2019 12:00:00 AM,Parkes,FEMALE,21-30,0
06/30/2019 12:00:00 AM,Parkes,FEMALE,31-40,0
06/30/2019 12:00:00 AM,Parkes,FEMALE,41-50,0
06/30/2019 12:00:00 AM,Parkes,FEMALE,51-60,0
06/30/2019 12:00:00 AM,Parkes,FEMALE,60+,0
06/30/2019 12:00:00 AM,Parkes,MALE,0-10,0
06/30/2019 12:00:00 AM,Parkes,MALE,11-20,0
06/30/2019 12:00:00 AM,Parkes,MALE,21-30,0
06/30/2019 12:00:00 AM,Parkes,MALE,31-40,0
06/30/2019 12:00:00 AM,Parkes,MALE,41-50,0
06/30/2019 12:00:00 AM,Parkes,MALE,51-60,0
06/30/2019 12:00:00 AM,Parkes,MALE,60+,0
06/30/2015 12:00:00 AM,Reid       ,FEMALE,0-10,32
06/30/2015 12:00:00 AM,Reid       ,FEMALE,11-20,94
06/30/2015 12:00:00 AM,Reid       ,FEMALE,21-30,215
06/30/2015 12:00:00 AM,Reid       ,FEMALE,31-40,94
06/30/2015 12:00:00 AM,Reid       ,FEMALE,41-50,85
06/30/2015 12:00:00 AM,Reid       ,FEMALE,51-60,143
06/30/2015 12:00:00 AM,Reid       ,FEMALE,60+,165
06/30/2015 12:00:00 AM,Reid       ,MALE,0-10,61
06/30/2015 12:00:00 AM,Reid       ,MALE,11-20,119
06/30/2015 12:00:00 AM,Reid       ,MALE,21-30,232
06/30/2015 12:00:00 AM,Reid       ,MALE,31-40,97
06/30/2015 12:00:00 AM,Reid       ,MALE,41-50,114
06/30/2015 12:00:00 AM,Reid       ,MALE,51-60,126
06/30/2015 12:00:00 AM,Reid       ,MALE,60+,181
06/30/2016 12:00:00 AM,Reid       ,FEMALE,0-10,42
06/30/2016 12:00:00 AM,Reid       ,FEMALE,11-20,94
06/30/2016 12:00:00 AM,Reid       ,FEMALE,21-30,214
06/30/2016 12:00:00 AM,Reid       ,FEMALE,31-40,91
06/30/2016 12:00:00 AM,Reid       ,FEMALE,41-50,89
06/30/2016 12:00:00 AM,Reid       ,FEMALE,51-60,140
06/30/2016 12:00:00 AM,Reid       ,FEMALE,60+,175
06/30/2016 12:00:00 AM,Reid       ,MALE,0-10,62
06/30/2016 12:00:00 AM,Reid       ,MALE,11-20,129
06/30/2016 12:00:00 AM,Reid       ,MALE,21-30,235
06/30/2016 12:00:00 AM,Reid       ,MALE,31-40,99
06/30/2016 12:00:00 AM,Reid       ,MALE,41-50,105
06/30/2016 12:00:00 AM,Reid       ,MALE,51-60,137
06/30/2016 12:00:00 AM,Reid       ,MALE,60+,180
06/30/2017 12:00:00 AM,Reid       ,FEMALE,0-10,50
06/30/2017 12:00:00 AM,Reid       ,FEMALE,11-20,97
06/30/2017 12:00:00 AM,Reid       ,FEMALE,21-30,216
06/30/2017 12:00:00 AM,Reid       ,FEMALE,31-40,88
06/30/2017 12:00:00 AM,Reid       ,FEMALE,41-50,90
06/30/2017 12:00:00 AM,Reid       ,FEMALE,51-60,133
06/30/2017 12:00:00 AM,Reid       ,FEMALE,60+,189
06/30/2017 12:00:00 AM,Reid       ,MALE,0-10,62
06/30/2017 12:00:00 AM,Reid       ,MALE,11-20,138
06/30/2017 12:00:00 AM,Reid       ,MALE,21-30,236
06/30/2017 12:00:00 AM,Reid       ,MALE,31-40,100
06/30/2017 12:00:00 AM,Reid       ,MALE,41-50,107
06/30/2017 12:00:00 AM,Reid       ,MALE,51-60,139
06/30/2017 12:00:00 AM,Reid       ,MALE,60+,181
06/30/2018 12:00:00 AM,Reid       ,FEMALE,0-10,55
06/30/2018 12:00:00 AM,Reid       ,FEMALE,11-20,100
06/30/2018 12:00:00 AM,Reid       ,FEMALE,21-30,216
06/30/2018 12:00:00 AM,Reid       ,FEMALE,31-40,89
06/30/2018 12:00:00 AM,Reid       ,FEMALE,41-50,95
06/30/2018 12:00:00 AM,Reid       ,FEMALE,51-60,131
06/30/2018 12:00:00 AM,Reid       ,FEMALE,60+,196
06/30/2018 12:00:00 AM,Reid       ,MALE,0-10,61
06/30/2018 12:00:00 AM,Reid       ,MALE,11-20,145
06/30/2018 12:00:00 AM,Reid       ,MALE,21-30,243
06/30/2018 12:00:00 AM,Reid       ,MALE,31-40,99
06/30/2018 12:00:00 AM,Reid       ,MALE,41-50,108
06/30/2018 12:00:00 AM,Reid       ,MALE,51-60,136
06/30/2018 12:00:00 AM,Reid       ,MALE,60+,188
06/30/2019 12:00:00 AM,Reid       ,FEMALE,0-10,55
06/30/2019 12:00:00 AM,Reid       ,FEMALE,11-20,104
06/30/2019 12:00:00 AM,Reid       ,FEMALE,21-30,218
06/30/2019 12:00:00 AM,Reid       ,FEMALE,31-40,91
06/30/2019 12:00:00 AM,Reid       ,FEMALE,41-50,92
06/30/2019 12:00:00 AM,Reid       ,FEMALE,51-60,141
06/30/2019 12:00:00 AM,Reid       ,FEMALE,60+,198
06/30/2019 12:00:00 AM,Reid       ,MALE,0-10,66
06/30/2019 12:00:00 AM,Reid       ,MALE,11-20,151
06/30/2019 12:00:00 AM,Reid       ,MALE,21-30,246
06/30/2019 12:00:00 AM,Reid       ,MALE,31-40,100
06/30/2019 12:00:00 AM,Reid       ,MALE,41-50,111
06/30/2019 12:00:00 AM,Reid       ,MALE,51-60,129
06/30/2019 12:00:00 AM,Reid       ,MALE,60+,198
06/30/2020 12:00:00 AM,Reid       ,FEMALE,0-10,55
06/30/2020 12:00:00 AM,Reid       ,FEMALE,11-20,109
06/30/2020 12:00:00 AM,Reid       ,FEMALE,21-30,218
06/30/2020 12:00:00 AM,Reid       ,FEMALE,31-40,93
06/30/2020 12:00:00 AM,Reid       ,FEMALE,41-50,94
06/30/2020 12:00:00 AM,Reid       ,FEMALE,51-60,144
06/30/2020 12:00:00 AM,Reid       ,FEMALE,60+,204
06/30/2020 12:00:00 AM,Reid       ,MALE,0-10,70
06/30/2020 12:00:00 AM,Reid       ,MALE,11-20,157
06/30/2020 12:00:00 AM,Reid       ,MALE,21-30,247
06/30/2020 12:00:00 AM,Reid       ,MALE,31-40,100
06/30/2020 12:00:00 AM,Reid       ,MALE,41-50,110
06/30/2020 12:00:00 AM,Reid       ,MALE,51-60,133
06/30/2020 12:00:00 AM,Reid       ,MALE,60+,205
06/30/2015 12:00:00 AM,Turner     ,FEMALE,0-10,114
06/30/2015 12:00:00 AM,Turner     ,FEMALE,11-20,112
06/30/2015 12:00:00 AM,Turner     ,FEMALE,21-30,734
06/30/2015 12:00:00 AM,Turner     ,FEMALE,31-40,284
06/30/2015 12:00:00 AM,Turner     ,FEMALE,41-50,200
06/30/2015 12:00:00 AM,Turner     ,FEMALE,51-60,181
06/30/2015 12:00:00 AM,Turner     ,FEMALE,60+,281
06/30/2015 12:00:00 AM,Turner     ,MALE,0-10,106
06/30/2015 12:00:00 AM,Turner     ,MALE,11-20,89
06/30/2015 12:00:00 AM,Turner     ,MALE,21-30,749
06/30/2015 12:00:00 AM,Turner     ,MALE,31-40,431
06/30/2015 12:00:00 AM,Turner     ,MALE,41-50,279
06/30/2015 12:00:00 AM,Turner     ,MALE,51-60,183
06/30/2015 12:00:00 AM,Turner     ,MALE,60+,240
06/30/2020 12:00:00 AM,Parkes,FEMALE,0-10,0
06/30/2020 12:00:00 AM,Parkes,FEMALE,11-20,0
06/30/2020 12:00:00 AM,Parkes,FEMALE,21-30,0
06/30/2020 12:00:00 AM,Parkes,FEMALE,31-40,0
06/30/2020 12:00:00 AM,Parkes,FEMALE,41-50,0
06/30/2020 12:00:00 AM,Parkes,FEMALE,51-60,0
06/30/2020 12:00:00 AM,Parkes,FEMALE,60+,0
06/30/2020 12:00:00 AM,Parkes,MALE,0-10,0
06/30/2020 12:00:00 AM,Parkes,MALE,11-20,0
06/30/2020 12:00:00 AM,Parkes,MALE,21-30,0
06/30/2020 12:00:00 AM,Parkes,MALE,31-40,0
06/30/2020 12:00:00 AM,Parkes,MALE,41-50,0
06/30/2020 12:00:00 AM,Parkes,MALE,51-60,0
06/30/2020 12:00:00 AM,Parkes,MALE,60+,0
06/30/2016 12:00:00 AM,Turner     ,FEMALE,0-10,106
06/30/2016 12:00:00 AM,Turner     ,FEMALE,11-20,119
06/30/2016 12:00:00 AM,Turner     ,FEMALE,21-30,737
06/30/2016 12:00:00 AM,Turner     ,FEMALE,31-40,302
06/30/2016 12:00:00 AM,Turner     ,FEMALE,41-50,205
06/30/2016 12:00:00 AM,Turner     ,FEMALE,51-60,192
06/30/2016 12:00:00 AM,Turner     ,FEMALE,60+,280
06/30/2016 12:00:00 AM,Turner     ,MALE,0-10,109
06/30/2016 12:00:00 AM,Turner     ,MALE,11-20,93
06/30/2016 12:00:00 AM,Turner     ,MALE,21-30,766
06/30/2016 12:00:00 AM,Turner     ,MALE,31-40,424
06/30/2016 12:00:00 AM,Turner     ,MALE,41-50,290
06/30/2016 12:00:00 AM,Turner     ,MALE,51-60,179
06/30/2016 12:00:00 AM,Turner     ,MALE,60+,251
06/30/2017 12:00:00 AM,Turner     ,FEMALE,0-10,103
06/30/2017 12:00:00 AM,Turner     ,FEMALE,11-20,123
06/30/2017 12:00:00 AM,Turner     ,FEMALE,21-30,738
06/30/2017 12:00:00 AM,Turner     ,FEMALE,31-40,323
06/30/2017 12:00:00 AM,Turner     ,FEMALE,41-50,214
06/30/2017 12:00:00 AM,Turner     ,FEMALE,51-60,194
06/30/2017 12:00:00 AM,Turner     ,FEMALE,60+,284
06/30/2017 12:00:00 AM,Turner     ,MALE,0-10,110
06/30/2017 12:00:00 AM,Turner     ,MALE,11-20,96
06/30/2017 12:00:00 AM,Turner     ,MALE,21-30,773
06/30/2017 12:00:00 AM,Turner     ,MALE,31-40,429
06/30/2017 12:00:00 AM,Turner     ,MALE,41-50,294
06/30/2017 12:00:00 AM,Turner     ,MALE,51-60,185
06/30/2017 12:00:00 AM,Turner     ,MALE,60+,261
06/30/2018 12:00:00 AM,Turner     ,FEMALE,0-10,102
06/30/2018 12:00:00 AM,Turner     ,FEMALE,11-20,126
06/30/2018 12:00:00 AM,Turner     ,FEMALE,21-30,737
06/30/2018 12:00:00 AM,Turner     ,FEMALE,31-40,343
06/30/2018 12:00:00 AM,Turner     ,FEMALE,41-50,225
06/30/2018 12:00:00 AM,Turner     ,FEMALE,51-60,193
06/30/2018 12:00:00 AM,Turner     ,FEMALE,60+,293
06/30/2018 12:00:00 AM,Turner     ,MALE,0-10,115
06/30/2018 12:00:00 AM,Turner     ,MALE,11-20,96
06/30/2018 12:00:00 AM,Turner     ,MALE,21-30,778
06/30/2018 12:00:00 AM,Turner     ,MALE,31-40,434
06/30/2018 12:00:00 AM,Turner     ,MALE,41-50,294
06/30/2018 12:00:00 AM,Turner     ,MALE,51-60,192
06/30/2018 12:00:00 AM,Turner     ,MALE,60+,276
06/30/2019 12:00:00 AM,Turner     ,FEMALE,0-10,106
06/30/2019 12:00:00 AM,Turner     ,FEMALE,11-20,126
06/30/2019 12:00:00 AM,Turner     ,FEMALE,21-30,741
06/30/2019 12:00:00 AM,Turner     ,FEMALE,31-40,357
06/30/2019 12:00:00 AM,Turner     ,FEMALE,41-50,239
06/30/2019 12:00:00 AM,Turner     ,FEMALE,51-60,195
06/30/2019 12:00:00 AM,Turner     ,FEMALE,60+,298
